ANEXO I – ÁREAS DE TARIFAÇÃO DO STFC;;;;
ÁREA TARIFÁRIA 011: SAO PAULO (LATITUDE: 23º32’51” S LONGITUDE: 46º38’10”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
SP;ANDRADINA;11027;;ADD
SP;CASTILHO;11155;;CTH
SP;GUARACAI;11245;;GAI
SP;ILHA SOLTEIRA;11273;;ILHS
SP;ITAPURA;11299;;IAR
SP;MIRANDOPOLIS;11376;;MID
SP;MURUTINGA DO SUL;11398;;MIG
SP;NOVA INDEPENDENCIA;11412;;NAI
SP;PEREIRA BARRETO;11460;;PBE
SP;SUD MENNUCCI;11639;;SDC
SP;SUZANAPOLIS;11832;;SUZA
ÁREA TARIFÁRIA 188: DRACENA (LATITUDE: 21º28’57” S LONGITUDE: 51º31’58”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
SP;DRACENA;11193;;DRA
SP;FLORA RICA;11221;;FRA
SP;IRAPURU;11285;;IPR
SP;JUNQUEIROPOLIS;11327;;JQS
SP;MONTE CASTELO;11391;;MOL
SP;NOVA GUATAPORANGA;11411;;NGG
SP;OURO VERDE;11429;;OVE
SP;PACAEMBU;11431;;PCB
SP;PANORAMA;11437;;PNR
SP;PAULICEIA;11450;;PUY
SP;SANTA MERCEDES;11628;;SMC
SP;SAO JOAO DO PAU D’ALHO;11556;;SUL
SP;TUPI PAULISTA;11674;;TPL
ÁREA TARIFÁRIA 189: ADAMANTINA (LATITUDE: 21º41’07” S LONGITUDE: 51º04’21”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
SP;ADAMANTINA;11001;;ADT
SP;FLORIDA PAULISTA;11223;;FPT
SP;INUBIA PAULISTA;11278;;IUL
SP;LUCELIA;11345;;LUC
SP;MARIAPOLIS;11364;;MIP
SP;OSVALDO CRUZ;11427;;OSC
SP;PARAPUA;11445;;PUA
SP;PRACINHA;11500;;PRAC
SP;RINOPOLIS;11534;;RLS
SP;SAGRES;11580;;SKR
SP;SALMOURAO;11583;;SXM
ÁREA TARIFÁRIA 192: CAMPINAS (LATITUDE: 22º54’20” S LONGITUDE: 47º03’39”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
SP;AGUAS DE LINDOIA;11006;;AGL
SP;AMPARO;11023;;ARO
SP;ARTUR NOGUEIRA;11047;;AGA
SP;CAMPINAS;11135;;CAS
SP;CONCHAL;11167;;CHL
SP;COSMOPOLIS;11174;;CMP
SP;ELIAS FAUSTO;11199;;EFO
SP;ENGENHEIRO COELHO;11943;;EGCO
SP;ESTIVA GERBI;11940;;ETVA
SP;HOLAMBRA;11927;;HLBA
SP;HORTOLANDIA;11948;;HORT
SP;INDAIATUBA;11275;;IDU
SP;ITAPIRA;11295;;IIA
SP;JAGUARIUNA;11315;;JGU
SP;LINDOIA;11341;;LIA
SP;LOUVEIRA;11344;;LOU
SP;MOGI GUACU;11382;;MGU
SP;MOJI MIRIM;11383;;MMM
SP;MONTE ALEGRE DO SUL;11387;;MEG
SP;MONTE MOR;11392;;MOR
SP;PAULINIA;11451;;PLA
SP;PEDREIRA;11457;;PDA
SP;SANTO ANTONIO DE POSSE;11635;;SAP
SP;SERRA NEGRA;11597;;SNG
SP;SOCORRO;11607;;SOR
SP;SUMARE;11640;;SUM
SP;VALINHOS;11686;;VOS
SP;VINHEDO;11697;;VIN
ÁREA TARIFÁRIA 194: PIRACICABA (LATITUDE: 22º43’31” S LONGITUDE: 47º38’57”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
SP;AGUAS DE SAO PEDRO;11007;;ASO
SP;AMERICANA;11020;;AMR
SP;CAPIVARI;11148;;CPR
SP;CHARQUEADA;11163;;CHQ
SP;IRACEMAPOLIS;11805;;IPS
SP;LIMEIRA;11340;;LRA
SP;MOMBUCA;11384;;MMU
SP;NOVA ODESSA;11414;;NDS
SP;PIRACICABA;11474;;PAA
SP;RAFARD;11516;;RFD
SP;RIO DAS PEDRAS;11536;;RDP
SP;SALTINHO;11829;;SALN
SP;SANTA BARBARA D’OESTE;11612;;STB
SP;SANTA MARIA DA SERRA;11626;;SMY
SP;SAO PEDRO;11570;;SPD
ÁREA TARIFÁRIA 195: RIO CLARO (LATITUDE: 22º24’41” S LONGITUDE: 47º33’41”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
SP;ANALANDIA;11025;;ADY
SP;ARARAS;11042;;AAS
SP;CORDEIROPOLIS;11169;;CDP
SP;CORUMBATAI;11173;;CXT
SP;DESCALVADO;11184;;DCV
SP;IPEUNA;11281;;IEN
SP;ITIRAPINA;11305;;IIN
SP;LEME;11338;;LME
SP;PIRASSUNUNGA;11483;;PAG
SP;PORTO FERREIRA;11498;;PTF
SP;RIO CLARO;11535;;RCO
SP;SANTA CRUZ DA CONCEICAO;11616;;SZX
SP;SANTA GERTRUDES;11622;;SGD
SP;SANTA RITA DO PASSA QUATRO;11630;;SRQ
ÁREA TARIFÁRIA 196: SAO JOAO DA BOA VISTA (LATITUDE: 21º58’09” S LONGITUDE: 46º47’53”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
SP;AGUAI;11004;;AAI
SP;AGUAS DA PRATA;11005;;AGT
SP;CACONDE;11126;;CCD
SP;CASA BRANCA;11153;;CBC
SP;DIVINOLANDIA;11188;;DVN
SP;ESPIRITO SANTO DO PINHAL;11206;;ESP
SP;ITOBI;11307;;IOI
SP;MOCOCA;11380;;MOC
SP;SANTA CRUZ DAS PALMEIRAS;11617;;SZS
SP;SANTO ANTONIO DO JARDIM;11636;;SDJ
SP;SAO JOAO DA BOA VISTA;11553;;SJV
SP;SAO JOSE DO RIO PARDO;11561;;SJR
SP;SAO SEBASTIAO DA GRAMA;11574;;SSG
SP;TAMBAU;11649;;TBU
SP;TAPIRATIBA;11652;;TPB
SP;VARGEM GRANDE DO SUL;11690;;VGS
ÁREA TARIFÁRIA 021: RIO DE JANEIRO (LATITUDE: 22º54’10” S LONGITUDE: 43º12’27”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;BELFORD ROXO;21037;;BERO
RJ;CACHOEIRAS DE MACACU;21051;;CHM
RJ;DUQUE DE CAXIAS;21088;;DQX
RJ;GUAPIMIRIM;21120;;GUPM
RJ;ITABORAI;21136;;IOY
RJ;ITAGUAI;21139;;IGI
RJ;JAPERI;21148;;JPRI
RJ;MAGE;21162;;MGE
RJ;MANGARATIBA;21163;;MGB
RJ;MARICA;21165;;MRC
RJ;MESQUITA;21169;;MESQ
RJ;NILOPOLIS;21187;;NLP
RJ;NITEROI;21188;;NRI
RJ;NOVA IGUACU;21190;;NIU
RJ;PARACAMBI;21199;;PBI
RJ;QUEIMADOS;21236;;QUEA
RJ;RIO BONITO;21244;;RBT
RJ;RIO DE JANEIRO;21000;;RJO
RJ;SAO GONCALO;21256;;SGO
RJ;SAO JOAO DE MERITI;21258;;SMI
RJ;SEROPEDICA;21280;;SERP
RJ;TANGUA;21301;;TANG
RJ;TERESOPOLIS;21303;;TRL
ÁREA TARIFÁRIA 242: PETROPOLIS (LATITUDE: 22º30’18” S LONGITUDE: 43º10’43”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;AREAL;21015;;AREL
RJ;COMENDADOR LEVY GASPARIAN;21066;;COLG
RJ;PARAIBA DO SUL;21202;;PBS
RJ;PETROPOLIS;21214;;PTS
RJ;SAO JOSE DO VALE DO RIO PRETO;21262;;SZJ
RJ;SAPUCAIA;21275;;SPC
RJ;TRES RIOS;21309;;TRS
ÁREA TARIFÁRIA 243: VOLTA REDONDA (LATITUDE: 22º31’23” S LONGITUDE: 44º06’15”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;ANGRA DOS REIS;21009;;ARS
RJ;BARRA MANSA;21034;;BMA
RJ;ITATIAIA;21371;;IZA
RJ;PARATI;21206;;PAT
RJ;PINHEIRAL;21217;;PNHE
RJ;PORTO REAL;21226;;PORE
RJ;QUATIS;21234;;QUAS
RJ;RESENDE;21239;;RSD
RJ;RIO CLARO;21245;;RCL
RJ;VOLTA REDONDA;21331;;VRD
ÁREA TARIFÁRIA 244: BARRA DO PIRAI (LATITUDE: 22º28’12” S LONGITUDE: 43º49’32”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;BARRA DO PIRAI;21033;;BPI
RJ;ENGENHEIRO PAULO DE FRONTIN;21090;;EPF
RJ;MENDES;21168;;MDS
RJ;MIGUEL PEREIRA;21170;;MPE
RJ;PATY DO ALFERES;21208;;PFS
RJ;PIRAI;21218;;PII
RJ;RIO DAS FLORES;21246;;RFS
RJ;VALENCA;21316;;VLC
RJ;VASSOURAS;21319;;VAS
ÁREA TARIFÁRIA 245: NOVA FRIBURGO (LATITUDE: 22º16’55” S LONGITUDE: 42º31’52”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;BOM JARDIM;21024;;BJR
RJ;CANTAGALO;21339;;CTG
RJ;CARMO;21062;;CMO
RJ;CORDEIRO;21076;;CDI
RJ;DUAS BARRAS;21087;;DUS
RJ;MACUCO;21161;;MACC
RJ;NOVA FRIBURGO;21189;;NOF
RJ;SANTA MARIA MADALENA;21292;;SDA
RJ;SAO SEBASTIAO DO ALTO;21266;;SSW
RJ;SUMIDOURO;21298;;SIU
RJ;TRAJANO DE MORAIS;21306;;TJN
ÁREA TARIFÁRIA 246: CABO FRIO (LATITUDE: 22º52’46” S LONGITUDE: 42º01’07”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;ARARUAMA;21013;;AMA
RJ;ARMACAO DOS BUZIOS;21019;;ARBU
RJ;ARRAIAL DO CABO;21338;;ACB
RJ;CABO FRIO;21047;;CBF
RJ;IGUABA GRANDE;21127;;IGGR
RJ;SAO PEDRO DA ALDEIA;21264;;SPA
RJ;SAQUAREMA;21276;;SQR
RJ;SILVA JARDIM;21284;;SJM
ÁREA TARIFÁRIA 247: CAMPOS DOS GOYTACAZES (LATITUDE: 21º45’15” S LONGITUDE: 41º19’28”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;CAMBUCI;21054;;CMC
RJ;CAMPOS DOS GOYTACAZES;21057;;CPS
RJ;CARAPEBUS;21060;;CRPB
RJ;CARDOSO MOREIRA;21061;;CDMO
RJ;CASIMIRO DE ABREU;21063;;CBU
RJ;CONCEICAO DE MACABU;21072;;CMU
RJ;ITALVA;21142;;ILA
RJ;MACAE;21160;;MCE
RJ;QUISSAMA;21237;;QUI
RJ;RIO DAS OSTRAS;21247;;RIOS
RJ;SAO FIDELIS;21255;;SFD
RJ;SAO FRANCISCO DE ITABAPOANA;21758;;SFIA
RJ;SAO JOAO DA BARRA;21257;;SJB
ÁREA TARIFÁRIA 249: ITAPERUNA (LATITUDE: 21º12’18” S LONGITUDE: 41º53’16”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
RJ;APERIBE;21011;;APER
RJ;BOM JESUS DO ITABAPOANA;21023;;BJO
RJ;ITAOCARA;21144;;IOC
RJ;ITAPERUNA;21145;;IRA
RJ;LAJE DO MURIAE;21153;;LJM
RJ;MIRACEMA;21171;;MCM
RJ;NATIVIDADE;21185;;NTE
RJ;PORCIUNCULA;21361;;PCA
RJ;SANTO ANTONIO DE PADUA;21296;;SDP
RJ;SAO JOSE DE UBA;21261;;SJUB
RJ;VARRE-SAI;21318;;VASA
ÁREA TARIFÁRIA 272: VITORIA (LATITUDE: 20º19’10” S LONGITUDE: 40º20’16”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;ALFREDO CHAVES;27009;;AFH
ES;CARIACICA;27045;;CCA
ES;DOMINGOS MARTINS;27063;;DGM
ES;GUARAPARI;27077;;GRI
ES;MARECHAL FLORIANO;27233;;MAFL
ES;SANTA LEOPOLDINA;27208;;SLY
ES;SANTA MARIA DE JETIBA;27234;;SMJ
ES;SERRA;27199;;SEA
ES;VIANA;27225;;VIA
ES;VILA VELHA;27228;;VVA
ES;VITORIA;27000;;VTA
ÁREA TARIFÁRIA 272A: LINHARES (LATITUDE: 19º23’28” S LONGITUDE: 40º04’20”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;ARACRUZ;27020;;ACZ
ES;FUNDAO;27069;;FNO
ES;IBIRACU;27082;;IIU
ES;JOAO NEIVA;27115;;JNV
ES;LINHARES;27121;;LNS
ES;RIO BANANAL;27171;;RIL
ES;SANTA TERESA;27211;;STA
ES;SAO ROQUE DO CANAA;27189;;SORE
ES;SOORETAMA;27055;;SORT
ÁREA TARIFÁRIA 275: CACHOEIRO DE ITAPEMIRIM (LATITUDE: 20º50’56” S LONGITUDE: 41º06’46”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;ANCHIETA;27014;;AHE
ES;ATILIO VIVACQUA;27025;;AVQ
ES;CACHOEIRO DE ITAPEMIRIM;27038;;CIM
ES;ICONHA;27087;;IOH
ES;ITAPEMIRIM;27099;;IEM
ES;MARATAIZES;27125;;MRZS
ES;PIUMA;27158;;PMA
ES;PRESIDENTE KENNEDY;27164;;PKN
ES;RIO NOVO DO SUL;27174;;RVL
ES;VARGEM ALTA;27222;;VGT
ÁREA TARIFÁRIA 275A: IUNA (LATITUDE: 20º20’45” S LONGITUDE: 41º32’09”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;CASTELO;27046;;CSE
ES;CONCEICAO DO CASTELO;27051;;CCT
ES;IBATIBA;27079;;IKA
ES;IRUPI;27091;;IRUP
ES;IUNA;27106;;IUN
ES;MUNIZ FREIRE;27135;;MZF
ES;VENDA NOVA DO IMIGRANTE;27224;;VNI
ÁREA TARIFÁRIA 275B: GUACUI (LATITUDE: 20º46’32” S LONGITUDE: 41º40’46”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;ALEGRE;27008;;ALR
ES;APIACA;27017;;AAA
ES;BOM JESUS DO NORTE;27232;;BSE
ES;DIVINO DE SAO LOURENCO;27061;;DVD
ES;DORES DO RIO PRETO;27065;;DRR
ES;GUACUI;27075;;GUU
ES;IBITIRAMA;27084;;IIH
ES;JERONIMO MONTEIRO;27112;;JOO
ES;MIMOSO DO SUL;27131;;MIL
ES;MUQUI;27136;;MQI
ES;SAO JOSE DO CALCADO;27184;;SSD
ÁREA TARIFÁRIA 277: COLATINA (LATITUDE: 19º32’22” S LONGITUDE: 40º37’50”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;AGUIA BRANCA;27006;;ABK
ES;ALTO RIO NOVO;27012;;ARV
ES;COLATINA;27049;;CNA
ES;GOVERNADOR LINDENBERG;27073;;GOLI
ES;MARILANDIA;27126;;MRW
ES;PANCAS;27146;;PNC
ES;SAO DOMINGOS DO NORTE;27178;;SADI
ES;SAO GABRIEL DA PALHA;27179;;SLH
ES;VILA VALERIO;27221;;VLVO
ÁREA TARIFÁRIA 277A: AFONSO CLAUDIO (LATITUDE: 20º04’27” S LONGITUDE: 41º07’26”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;AFONSO CLAUDIO;27002;;AFC
ES;BAIXO GUANDU;27026;;BXG
ES;BREJETUBA;27036;;BREE
ES;ITAGUACU;27093;;IGW
ES;ITARANA;27103;;INW
ES;LARANJA DA TERRA;27425;;LJT
ÁREA TARIFÁRIA 278: NOVA VENECIA (LATITUDE: 18º42’38” S LONGITUDE: 40º24’02”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;AGUA DOCE DO NORTE;27004;;AUE
ES;BARRA DE SAO FRANCISCO;27027;;BDI
ES;ECOPORANGA;27067;;ECG
ES;MANTENOPOLIS;27124;;MNP
ES;MUCURICI;27134;;MUC
ES;NOVA VENECIA;27139;;NVI
ES;PONTO BELO;27294;;PTBO
ES;VILA PAVAO;27056;;VPV
ÁREA TARIFÁRIA 278A: SAO MATEUS (LATITUDE: 18º42’58” S LONGITUDE: 39º51’32”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
ES;BOA ESPERANCA;27033;;BAP
ES;CONCEICAO DA BARRA;27050;;CCB
ES;JAGUARE;27110;;JUE
ES;MONTANHA;27132;;MOA
ES;PEDRO CANARIO;27151;;PKO
ES;PINHEIROS;27156;;PHR
ES;SAO MATEUS;27185;;SMT
ÁREA TARIFÁRIA 312: BELO HORIZONTE (LATITUDE: 19º55’15” S LONGITUDE: 43º56’17”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BELO HORIZONTE;31000;;BHE
MG;BETIM;31085;;BET
MG;BONFIM;31096;;BFM
MG;BRUMADINHO;31107;;BMO
MG;CAETE;31119;;CET
MG;CONFINS;31998;;CONF
MG;CONTAGEM;31856;;CEM
MG;CRUCILANDIA;31230;;CLY
MG;ESMERALDAS;31272;;EES
MG;FLORESTAL;31296;;FSL
MG;IBIRITE;31348;;IIE
MG;IGARAPE;31351;;IRP
MG;ITABIRITO;31366;;IRO
MG;ITATIAIUCU;31385;;IAT
MG;JABOTICATUBAS;31394;;JBU
MG;JUATUBA;31417;;JUAU
MG;LAGOA SANTA;31429;;LGT
MG;MARIO CAMPOS;31460;;MRPS
MG;MATEUS LEME;31468;;MAL
MG;MOEDA;31485;;MOD
MG;NOVA LIMA;31509;;NLA
MG;NOVA UNIAO;31416;;NUO
MG;PEDRO LEOPOLDO;31556;;PLO
MG;PIEDADE DOS GERAIS;31569;;PGW
MG;RAPOSOS;31606;;RAO
MG;RIBEIRAO DAS NEVES;31615;;RNS
MG;RIO ACIMA;31618;;RCM
MG;RIO MANSO;31624;;ROM
MG;SABARA;31710;;SBA
MG;SANTA LUZIA;31772;;SLU
MG;SAO JOAQUIM DE BICAS;32312;;SJBI
MG;SAO JOSE DA LAPA;32445;;SJLP
MG;SARZEDO;31729;;SRZE
MG;TAQUARACU DE MINAS;31797;;TQM
MG;VESPASIANO;31838;;VPN
ÁREA TARIFÁRIA 313: OURO PRETO (LATITUDE: 20º17’15” S LONGITUDE: 43º30’29”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ACAIACA;31004;;ACC
MG;DIOGO DE VASCONCELOS;31242;;DGV
MG;MARIANA;31457;;MRN
MG;OURO PRETO;31521;;ORP
ÁREA TARIFÁRIA 314: SETE LAGOAS (LATITUDE: 19º27’57” S LONGITUDE: 44º14’48”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARACAI;31042;;ARY
MG;BALDIM;31069;;BLD
MG;CACHOEIRA DA PRATA;31113;;CHC
MG;CAETANOPOLIS;31118;;COP
MG;CAPIM BRANCO;31145;;CBN
MG;CORDISBURGO;31216;;CUG
MG;FORTUNA DE MINAS;31299;;FMN
MG;FUNILANDIA;31306;;FLD
MG;INHAUMA;31358;;IHA
MG;JEQUITIBA;31406;;JEQ
MG;MATOZINHOS;31472;;MTZ
MG;PARAOPEBA;31534;;PEB
MG;PRUDENTE DE MORAIS;31603;;PUD
MG;SANTANA DE PIRAPAMA;31718;;SNY
MG;SANTANA DO RIACHO;31724;;SHX
MG;SETE LAGOAS;31745;;SLA
ÁREA TARIFÁRIA 315: CONCEICAO DO MATO DENTRO (LATITUDE: 19º02’14” S LONGITUDE: 43º25’30”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALVORADA DE MINAS;31031;;ADM
MG;CARMESIA;31158;;CKS
MG;CONCEICAO DO MATO DENTRO;31202;;CMD
MG;CONGONHAS DO NORTE;31210;;CGK
MG;DOM JOAQUIM;31252;;DQM
MG;FERROS;31293;;FES
MG;MORRO DO PILAR;31498;;MRL
MG;SANTO ANTONIO DO RIO ABAIXO;31791;;SYX
MG;SAO SEBASTIAO DO RIO PRETO;31701;;SXT
ÁREA TARIFÁRIA 316: CORONEL FABRICIANO (LATITUDE: 19º31’07” S LONGITUDE: 42º37’44”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ANTONIO DIAS;31040;;ADS
MG;CORONEL FABRICIANO;31178;;CRF
MG;IPATINGA;31361;;IIG
MG;JAGUARACU;31398;;JGR
MG;MARLIERIA;31462;;MLR
MG;TIMOTEO;31803;;TTO
ÁREA TARIFÁRIA 317: CONSELHEIRO LAFAIETE (LATITUDE: 20º39’37” S LONGITUDE: 43º47’10”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BELO VALE;31081;;BLL
MG;CAPELA NOVA;31142;;CEV
MG;CARANAIBA;31149;;CKI
MG;CASA GRANDE;31168;;CSG
MG;CATAS ALTAS DA NORUEGA;31174;;CXO
MG;CONGONHAS;31209;;CNG
MG;CONSELHEIRO LAFAIETE;31193;;CNL
MG;CRISTIANO OTONI;31228;;CIY
MG;DESTERRO DE ENTRE RIOS;31237;;DEE
MG;ENTRE RIOS DE MINAS;31270;;ERM
MG;ITAVERAVA;31388;;IEV
MG;JECEABA;31403;;JCE
MG;LAMIM;31432;;LMM
MG;OURO BRANCO;31519;;OUO
MG;PIRANGA;31573;;PRG
MG;QUELUZITO;31605;;QLZ
MG;RIO ESPERA;31623;;RES
MG;SANTANA DOS MONTES;31725;;SMK
MG;SAO BRAS DO SUACUI;31654;;SUW
MG;SENHORA DE OLIVEIRA;31758;;SHR
ÁREA TARIFÁRIA 318: JOAO MONLEVADE (LATITUDE: 19º48’36” S LONGITUDE: 43º10’25”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALVINOPOLIS;31029;;ALL
MG;BARAO DE COCAIS;31101;;BCS
MG;BELA VISTA DE MINAS;31077;;BVM
MG;BOM JESUS DO AMPARO;31062;;BUD
MG;CATAS ALTAS;31173;;CAAA
MG;DIONISIO;31243;;DSO
MG;DOM SILVERIO;31253;;DSV
MG;ITABIRA;31364;;IBA
MG;ITAMBE DO MATO DENTRO;31375;;IMD
MG;JOAO MONLEVADE;31411;;JML
MG;NOVA ERA;31508;;NER
MG;PASSABEM;31538;;PBM
MG;RIO PIRACICABA;31627;;RPC
MG;SANTA BARBARA;31762;;SBB
MG;SANTA MARIA DE ITABIRA;31774;;SMR
MG;SAO DOMINGOS DO PRATA;31655;;SDG
MG;SAO GONCALO DO RIO ABAIXO;31666;;SRX
MG;SAO JOSE DO GOIABAL;31684;;SBX
MG;SEM-PEIXE;32347;;SEPE
ÁREA TARIFÁRIA 319: PONTE NOVA (LATITUDE: 20º24’59” S LONGITUDE: 42º54’31”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ABRE CAMPO;31003;;ABM
MG;AMPARO DO SERRA;31033;;AME
MG;ARAPONGA;31048;;APN
MG;BARRA LONGA;31074;;BGA
MG;CAJURI;31122;;CJY
MG;CANAA;31137;;CWN
MG;CAPUTIRA;31147;;CYA
MG;GUARACIABA;31332;;GCB
MG;JEQUERI;31404;;JQI
MG;MATIPO;31470;;MTP
MG;ORATORIOS;32175;;ORAT
MG;PEDRA BONITA;32194;;PEBO
MG;PEDRA DO ANTA;31550;;PEW
MG;PIEDADE DE PONTE NOVA;31567;;PPO
MG;PONTE NOVA;31587;;PNV
MG;PORTO FIRME;31590;;PFE
MG;RIO CASCA;31619;;RCA
MG;RIO DOCE;31622;;RID
MG;SANTA CRUZ DO ESCALVADO;31766;;SZV
MG;SANTA MARGARIDA;31773;;SAG
MG;SANTO ANTONIO DO GRAMA;31787;;SIR
MG;SAO MIGUEL DO ANTA;31689;;SGW
MG;SERICITA;31736;;SIW
MG;TEIXEIRAS;31801;;TXS
MG;URUCANIA;31825;;URN
MG;VICOSA;31839;;VCS
ÁREA TARIFÁRIA 321: BOM JARDIM DE MINAS (LATITUDE: 21º56’50” S LONGITUDE: 44º11’28”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARANTINA;31047;;ART
MG;BOCAINA DE MINAS;31094;;BCD
MG;BOM JARDIM DE MINAS;31064;;BJA
MG;LIBERDADE;31439;;LBD
MG;LIMA DUARTE;31441;;LAD
MG;OLARIA;31513;;OLR
MG;PASSA-VINTE;31537;;PVI
MG;PEDRO TEIXEIRA;31557;;PXI
MG;RIO PRETO;31629;;RRE
MG;SANTA BARBARA DO MONTE VERDE;31763;;SBMV
MG;SANTA RITA DE JACUTINGA;31778;;SIJ
ÁREA TARIFÁRIA 322: JUIZ DE FORA (LATITUDE: 21º45’51” S LONGITUDE: 43º21’01”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARACITABA;31045;;ACT
MG;BELMIRO BRAGA;31079;;BLB
MG;BICAS;31087;;BIS
MG;CHACARA;31183;;CWC
MG;CHIADOR;31186;;CYD
MG;CORONEL PACHECO;31180;;CLC
MG;DESCOBERTO;31236;;DCB
MG;EWBANK DA CAMARA;31281;;EWK
MG;GOIANA;31324;;GOIN
MG;GUARARA;31336;;GRR
MG;JUIZ DE FORA;31419;;JFA
MG;MAR DE ESPANHA;31455;;MEH
MG;MARIPA DE MINAS;31461;;MPN
MG;MATIAS BARBOSA;31469;;MBB
MG;PEQUERI;31561;;PQI
MG;PIAU;31566;;PIW
MG;RIO NOVO;31625;;RNV
MG;ROCHEDO DE MINAS;31633;;REN
MG;SANTANA DO DESERTO;31720;;SKD
MG;SANTO ANTONIO DO AVENTUREIRO;31785;;SXV
MG;SANTOS DUMONT;31726;;SND
MG;SAO JOAO NEPOMUCENO;31679;;SJN
MG;SENADOR CORTES;31731;;SWC
MG;SIMAO PEREIRA;31750;;SYP
MG;TABULEIRO;31793;;TAB
ÁREA TARIFÁRIA 323: BARBACENA (LATITUDE: 21º13’33” S LONGITUDE: 43º46’25”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALFREDO VASCONCELOS;31022;;ALVS
MG;ALTO RIO DOCE;31027;;ADC
MG;ANTONIO CARLOS;31039;;AOO
MG;BARBACENA;31073;;BCA
MG;BARROSO;31076;;BSO
MG;BIAS FORTES;31086;;BIF
MG;CARANDAI;31150;;CRD
MG;CIPOTANEA;31188;;CTK
MG;DESTERRO DO MELO;31238;;DSM
MG;IBERTIOGA;31345;;IBO
MG;MADRE DE DEUS DE MINAS;31448;;MDM
MG;MERCES;31477;;MEE
MG;OLIVEIRA FORTES;31517;;OVF
MG;PAIVA;31527;;PIV
MG;PIEDADE DO RIO GRANDE;31568;;PRX
MG;RESSAQUINHA;31613;;RQN
MG;SANTA BARBARA DO TUGURIO;31764;;SWU
MG;SANTA RITA DE IBITIPOCA;31779;;STP
MG;SANTANA DO GARAMBEU;31721;;SWG
MG;SENHORA DOS REMEDIOS;31761;;SHS
ÁREA TARIFÁRIA 324: LEOPOLDINA (LATITUDE: 21º31’55” S LONGITUDE: 42º38’35”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARGIRITA;31054;;AIT
MG;ASTOLFO DUTRA;31056;;AST
MG;CATAGUASES;31172;;CGS
MG;DONA EUSEBIA;31255;;DEZ
MG;ITAMARATI DE MINAS;31373;;IIS
MG;LARANJAL;31434;;LJL
MG;LEOPOLDINA;31438;;LPD
MG;MIRAI;31483;;MII
MG;PALMA;31528;;PAL
MG;RECREIO;31609;;REC
MG;SANTANA DE CATAGUASES;31717;;SCK
MG;SAO SEBASTIAO DA VARGEM ALEGRE;32441;;SSVM
ÁREA TARIFÁRIA 325: UBA (LATITUDE: 21º07’12” S LONGITUDE: 42º56’34”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BRAS PIRES;31103;;BSP
MG;COIMBRA;31195;;COB
MG;DIVINESIA;31244;;DIV
MG;DORES DO TURVO;31261;;DTV
MG;ERVALIA;31271;;ERV
MG;GUARANI;31335;;GNI
MG;GUIDOVAL;31340;;GDV
MG;GUIRICEMA;31341;;GEM
MG;PAULA CANDIDO;31544;;PCD
MG;PIRAUBA;31579;;PAU
MG;PRESIDENTE BERNARDES;31598;;PBD
MG;RIO POMBA;31628;;RPB
MG;RODEIRO;31647;;RDR
MG;SAO GERALDO;31661;;SGR
MG;SENADOR FIRMINO;31732;;SDF
MG;SILVEIRANIA;31748;;SWE
MG;TOCANTINS;31806;;TIS
